USERID,GENDER,RACE,AGE,PROVINCE,CHANNEL2,DURATION2,VIEW_DATE,VIEW_TIME,MONTH_NAME,DAY_OF_MONTH,DAY_NAME,DAY_TYPE,TIME_BUCKET,DURATION_BUCKET,AGE_BUCKET
2361864,male,white,36,Northern Cape,ICC Cricket World Cup 2011,00:10:18.000,2016-03-25,13:40:00.000,Mar,25,Fri,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Mid Adults (35–44)
907742,male,white,29,Gauteng,Supersport Live Events,00:06:22.000,2016-03-24,11:36:00.000,Mar,24,Thu,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
907742,male,white,29,Gauteng,Supersport Live Events,00:03:22.000,2016-03-24,12:55:00.000,Mar,24,Thu,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
773226,male,white,20,Gauteng,Channel O,00:00:15.000,2016-02-06,07:19:00.000,Feb,6,Sat,Weekend,Early Morning (06:00 – 08:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Young Adults (18–24)
822163,male,black,37,Gauteng,Cartoon Network,00:02:33.000,2016-03-03,12:57:00.000,Mar,3,Thu,Weekday,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Mid Adults (35–44)
822163,male,black,37,Gauteng,Africa Magic,00:00:23.000,2016-02-16,08:56:00.000,Feb,16,Tue,Weekday,Early Morning (06:00 – 08:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
810454,male,indian_asian,56,Kwazulu Natal,ICC Cricket World Cup 2011,00:02:40.000,2016-02-27,16:30:00.000,Feb,27,Sat,Weekend,Early Evening (16:00 – 19:59),Very Short Engagement (00:01:00 – 00:02:59),Seniors (55+)
810455,male,None,65,Gauteng,Supersport Live Events,00:00:28.000,2016-03-05,23:04:00.000,Mar,5,Sat,Weekend,Late Night (23:00 – 00:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Seniors (55+)
810455,male,None,65,Gauteng,Boomerang,00:03:04.000,2016-02-18,19:29:00.000,Feb,18,Thu,Weekday,Early Evening (16:00 – 19:59),Short Form Programs (00:03:00 – 00:14:59),Seniors (55+)
867790,male,white,18,Western Cape,Cartoon Network,00:21:17.000,2016-03-19,22:10:00.000,Mar,19,Sat,Weekend,Prime Time (20:00 – 22:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Young Adults (18–24)
867791,male,indian_asian,35,Gauteng,SawSee,00:03:50.000,2016-03-13,23:15:00.000,Mar,13,Sun,Weekend,Late Night (23:00 – 00:59),Short Form Programs (00:03:00 – 00:14:59),Mid Adults (35–44)
893432,male,white,35,Western Cape,SuperSport Blitz,00:07:00.000,2016-03-21,20:58:00.000,Mar,21,Mon,Weekday,Prime Time (20:00 – 22:59),Short Form Programs (00:03:00 – 00:14:59),Mid Adults (35–44)
773228,male,white,22,Limpopo,Supersport Live Events,00:36:20.000,2016-02-02,21:26:00.000,Feb,2,Tue,Weekday,Prime Time (20:00 – 22:59),Standard Half-Hour Programs (00:30:00 – 00:59:59),Young Adults (18–24)
2370981,male,black,41,Kwazulu Natal,Channel O,00:04:03.000,2016-03-03,20:58:00.000,Mar,3,Thu,Weekday,Prime Time (20:00 – 22:59),Short Form Programs (00:03:00 – 00:14:59),Mid Adults (35–44)
2370981,male,black,41,Kwazulu Natal,Africa Magic,00:00:19.000,2016-03-04,07:26:00.000,Mar,4,Fri,Weekday,Early Morning (06:00 – 08:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
2370981,male,black,41,Kwazulu Natal,SuperSport Blitz,00:02:58.000,2016-03-01,20:51:00.000,Mar,1,Tue,Weekday,Prime Time (20:00 – 22:59),Very Short Engagement (00:01:00 – 00:02:59),Mid Adults (35–44)
925751,male,indian_asian,34,Gauteng,ICC Cricket World Cup 2011,00:29:44.000,2016-03-30,16:22:00.000,Mar,30,Wed,Weekday,Early Evening (16:00 – 19:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Adults (25–34)
941362,male,None,21,Western Cape,Trace TV,00:01:06.000,2016-03-30,21:41:00.000,Mar,30,Wed,Weekday,Prime Time (20:00 – 22:59),Very Short Engagement (00:01:00 – 00:02:59),Young Adults (18–24)
941362,male,None,21,Western Cape,Trace TV,00:00:39.000,2016-03-29,23:52:00.000,Mar,29,Tue,Weekday,Late Night (23:00 – 00:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Young Adults (18–24)
907761,male,black,34,Gauteng,CNN,00:11:22.000,2016-03-24,21:11:00.000,Mar,24,Thu,Weekday,Prime Time (20:00 – 22:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
907761,male,black,34,Gauteng,Trace TV,00:02:33.000,2016-03-26,08:56:00.000,Mar,26,Sat,Weekend,Early Morning (06:00 – 08:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
893979,male,indian_asian,33,Free State,Cartoon Network,00:00:41.000,2016-04-01,00:36:00.000,Apr,1,Fri,Weekday,Late Night (23:00 – 00:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
36057,male,black,50,Eastern Cape,Africa Magic,00:04:00.000,2016-03-29,11:11:00.000,Mar,29,Tue,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Older Adults (45–54)
601178,female,black,23,Free State,E! Entertainment,00:01:32.000,2016-01-05,14:11:00.000,Jan,5,Tue,Weekday,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Young Adults (18–24)
601178,female,black,23,Free State,Africa Magic,00:00:17.000,2016-01-05,12:26:00.000,Jan,5,Tue,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Young Adults (18–24)
810460,male,coloured,26,Western Cape,Boomerang,00:00:20.000,2016-02-19,05:50:00.000,Feb,19,Fri,Weekday,Overnight (01:00 – 05:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
810460,male,coloured,26,Western Cape,Cartoon Network,00:01:54.000,2016-02-19,06:02:00.000,Feb,19,Fri,Weekday,Early Morning (06:00 – 08:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
810460,male,coloured,26,Western Cape,Boomerang,00:01:05.000,2016-02-17,11:10:00.000,Feb,17,Wed,Weekday,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
810460,male,coloured,26,Western Cape,Cartoon Network,00:01:06.000,2016-02-17,11:06:00.000,Feb,17,Wed,Weekday,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
810460,male,coloured,26,Western Cape,Cartoon Network,00:00:39.000,2016-02-27,16:43:00.000,Feb,27,Sat,Weekend,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
810460,male,coloured,26,Western Cape,M-Net,00:01:20.000,2016-02-28,12:02:00.000,Feb,28,Sun,Weekend,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
805006,male,white,29,Free State,E! Entertainment,00:10:20.000,2016-02-09,21:52:00.000,Feb,9,Tue,Weekday,Prime Time (20:00 – 22:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
852419,female,None,28,Kwazulu Natal,SawSee,00:00:11.000,2016-01-26,19:51:00.000,Jan,26,Tue,Weekday,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
893981,male,black,41,Eastern Cape,Channel O,00:06:21.000,2016-03-18,10:30:00.000,Mar,18,Fri,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Mid Adults (35–44)
893981,male,black,41,Eastern Cape,SuperSport Blitz,00:01:38.000,2016-03-18,12:41:00.000,Mar,18,Fri,Weekday,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Mid Adults (35–44)
893981,male,black,41,Eastern Cape,CNN,00:02:28.000,2016-03-18,13:35:00.000,Mar,18,Fri,Weekday,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Mid Adults (35–44)
893981,male,black,41,Eastern Cape,Channel O,00:00:24.000,2016-03-25,06:04:00.000,Mar,25,Fri,Weekday,Early Morning (06:00 – 08:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
893981,male,black,41,Eastern Cape,Cartoon Network,00:25:12.000,2016-03-27,15:52:00.000,Mar,27,Sun,Weekend,Daytime (09:00 – 15:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Mid Adults (35–44)
843200,female,white,40,Gauteng,Supersport Live Events,00:00:00.000,2016-02-26,21:19:00.000,Feb,26,Fri,Weekday,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
2370990,male,coloured,32,Western Cape,Boomerang,00:00:18.000,2016-03-22,16:05:00.000,Mar,22,Tue,Weekday,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
809993,male,white,11,Limpopo,SuperSport Blitz,00:01:06.000,2016-02-13,20:30:00.000,Feb,13,Sat,Weekend,Prime Time (20:00 – 22:59),Very Short Engagement (00:01:00 – 00:02:59),Kids / Tweens (0–12)
822174,male,black,39,Gauteng,SuperSport Blitz,00:00:08.000,2016-02-20,11:03:00.000,Feb,20,Sat,Weekend,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
822174,male,black,39,Gauteng,Trace TV,00:09:03.000,2016-01-19,16:43:00.000,Jan,19,Tue,Weekday,Early Evening (16:00 – 19:59),Short Form Programs (00:03:00 – 00:14:59),Mid Adults (35–44)
822174,male,black,39,Gauteng,Wimbledon,00:00:06.000,2016-02-13,12:38:00.000,Feb,13,Sat,Weekend,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
810463,male,other,34,Western Cape,E! Entertainment,00:00:58.000,2016-02-21,23:03:00.000,Feb,21,Sun,Weekend,Late Night (23:00 – 00:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
810463,male,other,34,Western Cape,Supersport Live Events,00:21:10.000,2016-03-27,17:53:00.000,Mar,27,Sun,Weekend,Early Evening (16:00 – 19:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Adults (25–34)
877370,male,other,29,Western Cape,SuperSport Blitz,00:00:00.000,2016-03-17,17:22:00.000,Mar,17,Thu,Weekday,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
841097,male,white,30,Western Cape,ICC Cricket World Cup 2011,02:05:22.000,2016-03-06,08:21:00.000,Mar,6,Sun,Weekend,Early Morning (06:00 – 08:59),Feature-Length / Extended Episode (02:00:00 – 03:59:59),Adults (25–34)
852420,male,black,39,Kwazulu Natal,CNN,00:00:58.000,2016-01-28,16:21:00.000,Jan,28,Thu,Weekday,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
852420,male,black,39,Kwazulu Natal,Africa Magic,00:01:04.000,2016-01-12,11:07:00.000,Jan,12,Tue,Weekday,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Mid Adults (35–44)
907781,male,white,33,Gauteng,SuperSport Blitz,00:05:18.000,2016-03-04,18:27:00.000,Mar,4,Fri,Weekday,Early Evening (16:00 – 19:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
907781,male,white,33,Gauteng,Cartoon Network,00:00:10.000,2016-03-04,14:57:00.000,Mar,4,Fri,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
907781,male,white,33,Gauteng,ICC Cricket World Cup 2011,01:10:52.000,2016-03-05,12:06:00.000,Mar,5,Sat,Weekend,Daytime (09:00 – 15:59),One-Hour Programs (01:00:00 – 01:59:59),Adults (25–34)
788466,male,coloured,26,Western Cape,Supersport Live Events,00:00:00.000,2016-02-15,22:25:00.000,Feb,15,Mon,Weekday,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
896477,male,indian_asian,24,Gauteng,SuperSport Blitz,00:16:09.000,2016-03-17,11:43:00.000,Mar,17,Thu,Weekday,Daytime (09:00 – 15:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Young Adults (18–24)
793446,male,None,48,Gauteng,Break in transmission,00:00:17.000,2016-02-15,06:49:00.000,Feb,15,Mon,Weekday,Early Morning (06:00 – 08:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Older Adults (45–54)
793446,male,None,48,Gauteng,CNN,00:00:08.000,2016-03-14,09:50:00.000,Mar,14,Mon,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Older Adults (45–54)
793446,male,None,48,Gauteng,CNN,00:00:00.000,2016-03-14,21:03:00.000,Mar,14,Mon,Weekday,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Older Adults (45–54)
793446,male,None,48,Gauteng,Supersport Live Events,00:02:18.000,2016-03-05,12:17:00.000,Mar,5,Sat,Weekend,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Older Adults (45–54)
793446,male,None,48,Gauteng,ICC Cricket World Cup 2011,00:15:30.000,2016-03-12,17:35:00.000,Mar,12,Sat,Weekend,Early Evening (16:00 – 19:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Older Adults (45–54)
893986,male,black,40,Kwazulu Natal,Supersport Live Events,00:46:12.000,2016-03-24,14:10:00.000,Mar,24,Thu,Weekday,Daytime (09:00 – 15:59),Standard Half-Hour Programs (00:30:00 – 00:59:59),Mid Adults (35–44)
941372,male,indian_asian,51,Gauteng,Trace TV,00:00:15.000,2016-03-27,13:03:00.000,Mar,27,Sun,Weekend,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Older Adults (45–54)
810467,male,indian_asian,36,Mpumalanga,ICC Cricket World Cup 2011,00:12:24.000,2016-03-25,12:32:00.000,Mar,25,Fri,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Mid Adults (35–44)
2216415,male,None,32,Free State,Supersport Live Events,00:02:22.000,2016-03-05,08:18:00.000,Mar,5,Sat,Weekend,Early Morning (06:00 – 08:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
833399,male,white,32,Gauteng,SuperSport Blitz,00:16:02.000,2016-03-02,13:00:00.000,Mar,2,Wed,Weekday,Daytime (09:00 – 15:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Adults (25–34)
833399,male,white,32,Gauteng,SuperSport Blitz,00:21:14.000,2016-03-01,10:10:00.000,Mar,1,Tue,Weekday,Daytime (09:00 – 15:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Adults (25–34)
765950,female,black,40,Mpumalanga,Boomerang,00:00:43.000,2016-02-17,18:55:00.000,Feb,17,Wed,Weekday,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
822182,male,white,56,Kwazulu Natal,SuperSport Blitz,00:00:34.000,2016-03-25,14:48:00.000,Mar,25,Fri,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Seniors (55+)
810468,male,indian_asian,30,Gauteng,ICC Cricket World Cup 2011,00:03:42.000,2016-03-30,13:59:00.000,Mar,30,Wed,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
810066,male,black,22,Gauteng,SuperSport Blitz,00:30:36.000,2016-03-10,21:23:00.000,Mar,10,Thu,Weekday,Prime Time (20:00 – 22:59),Standard Half-Hour Programs (00:30:00 – 00:59:59),Young Adults (18–24)
575079,male,black,43,Kwazulu Natal,SawSee,00:00:38.000,2016-01-30,21:44:00.000,Jan,30,Sat,Weekend,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
575079,male,black,43,Kwazulu Natal,E! Entertainment,00:28:38.000,2016-01-04,00:55:00.000,Jan,4,Mon,Weekday,Late Night (23:00 – 00:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Mid Adults (35–44)
575079,male,black,43,Kwazulu Natal,Africa Magic,00:06:57.000,2016-01-15,00:32:00.000,Jan,15,Fri,Weekday,Late Night (23:00 – 00:59),Short Form Programs (00:03:00 – 00:14:59),Mid Adults (35–44)
575079,male,black,43,Kwazulu Natal,SuperSport Blitz,00:00:24.000,2016-01-13,10:23:00.000,Jan,13,Wed,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
575079,male,black,43,Kwazulu Natal,SuperSport Blitz,00:08:50.000,2016-01-14,14:44:00.000,Jan,14,Thu,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Mid Adults (35–44)
575079,male,black,43,Kwazulu Natal,Africa Magic,00:01:44.000,2016-01-01,20:11:00.000,Jan,1,Fri,Weekday,Prime Time (20:00 – 22:59),Very Short Engagement (00:01:00 – 00:02:59),Mid Adults (35–44)
773242,male,white,37,Gauteng,Cartoon Network,00:11:46.000,2016-01-04,00:29:00.000,Jan,4,Mon,Weekday,Late Night (23:00 – 00:59),Short Form Programs (00:03:00 – 00:14:59),Mid Adults (35–44)
773242,male,white,37,Gauteng,Cartoon Network,00:38:21.000,2016-01-06,23:53:00.000,Jan,6,Wed,Weekday,Late Night (23:00 – 00:59),Standard Half-Hour Programs (00:30:00 – 00:59:59),Mid Adults (35–44)
867378,male,white,41,Mpumalanga,SuperSport Blitz,00:02:48.000,2016-03-21,08:50:00.000,Mar,21,Mon,Weekday,Early Morning (06:00 – 08:59),Very Short Engagement (00:01:00 – 00:02:59),Mid Adults (35–44)
822187,male,white,49,Gauteng,ICC Cricket World Cup 2011,00:08:44.000,2016-03-06,10:43:00.000,Mar,6,Sun,Weekend,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Older Adults (45–54)
582615,male,None,26,Free State,M-Net,00:03:42.000,2016-01-01,18:23:00.000,Jan,1,Fri,Weekday,Early Evening (16:00 – 19:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
864804,male,white,34,Gauteng,ICC Cricket World Cup 2011,00:00:00.000,2016-03-08,16:04:00.000,Mar,8,Tue,Weekday,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
833401,male,white,21,Western Cape,Boomerang,00:01:26.000,2016-03-01,12:03:00.000,Mar,1,Tue,Weekday,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Young Adults (18–24)
833401,male,white,21,Western Cape,Cartoon Network,00:00:43.000,2016-03-01,17:41:00.000,Mar,1,Tue,Weekday,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Young Adults (18–24)
867809,male,white,24,Mpumalanga,ICC Cricket World Cup 2011,00:02:18.000,2016-03-11,12:02:00.000,Mar,11,Fri,Weekday,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Young Adults (18–24)
867809,male,white,24,Mpumalanga,ICC Cricket World Cup 2011,00:00:20.000,2016-03-23,15:20:00.000,Mar,23,Wed,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Young Adults (18–24)
780583,male,black,27,Gauteng,Supersport Live Events,00:05:46.000,2016-03-06,23:10:00.000,Mar,6,Sun,Weekend,Late Night (23:00 – 00:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
780583,male,black,27,Gauteng,Trace TV,03:12:51.000,2016-03-06,02:26:00.000,Mar,6,Sun,Weekend,Overnight (01:00 – 05:59),Feature-Length / Extended Episode (02:00:00 – 03:59:59),Adults (25–34)
818884,female,white,54,Limpopo,ICC Cricket World Cup 2011,00:00:16.000,2016-03-06,12:40:00.000,Mar,6,Sun,Weekend,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Older Adults (45–54)
822190,male,coloured,39,Western Cape,Boomerang,00:00:02.000,2016-02-26,15:41:00.000,Feb,26,Fri,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
822190,male,coloured,39,Western Cape,SuperSport Blitz,00:01:32.000,2016-03-11,23:11:00.000,Mar,11,Fri,Weekday,Late Night (23:00 – 00:59),Very Short Engagement (00:01:00 – 00:02:59),Mid Adults (35–44)
1109055,male,black,39,Mpumalanga,ICC Cricket World Cup 2011,00:06:10.000,2016-03-06,14:27:00.000,Mar,6,Sun,Weekend,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Mid Adults (35–44)
69455,male,white,35,Western Cape,Supersport Live Events,00:03:04.000,2016-03-26,18:36:00.000,Mar,26,Sat,Weekend,Early Evening (16:00 – 19:59),Short Form Programs (00:03:00 – 00:14:59),Mid Adults (35–44)
831559,male,None,34,Gauteng,Supersport Live Events,00:05:52.000,2016-03-05,16:37:00.000,Mar,5,Sat,Weekend,Early Evening (16:00 – 19:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
831559,male,None,34,Gauteng,ICC Cricket World Cup 2011,00:58:56.000,2016-03-06,10:00:00.000,Mar,6,Sun,Weekend,Daytime (09:00 – 15:59),Standard Half-Hour Programs (00:30:00 – 00:59:59),Adults (25–34)
2288835,male,coloured,42,Western Cape,Break in transmission,00:00:01.000,2016-02-27,16:24:00.000,Feb,27,Sat,Weekend,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
822193,male,coloured,27,Western Cape,Supersport Live Events,00:00:16.000,2016-02-26,14:04:00.000,Feb,26,Fri,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
822193,male,coloured,27,Western Cape,Supersport Live Events,00:00:08.000,2016-02-26,14:06:00.000,Feb,26,Fri,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
941379,male,indian_asian,57,Gauteng,ICC Cricket World Cup 2011,00:01:34.000,2016-03-26,13:01:00.000,Mar,26,Sat,Weekend,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Seniors (55+)
903455,male,None,68,Gauteng,ICC Cricket World Cup 2011,00:08:30.000,2016-03-29,19:00:00.000,Mar,29,Tue,Weekday,Early Evening (16:00 – 19:59),Short Form Programs (00:03:00 – 00:14:59),Seniors (55+)
97,male,coloured,48,Free State,SuperSport Blitz,00:03:12.000,2016-02-04,06:40:00.000,Feb,4,Thu,Weekday,Early Morning (06:00 – 08:59),Short Form Programs (00:03:00 – 00:14:59),Older Adults (45–54)
798241,male,black,44,Mpumalanga,SuperSport Blitz,00:01:08.000,2016-02-17,16:38:00.000,Feb,17,Wed,Weekday,Early Evening (16:00 – 19:59),Very Short Engagement (00:01:00 – 00:02:59),Mid Adults (35–44)
907835,male,indian_asian,39,Gauteng,SuperSport Blitz,00:02:18.000,2016-01-22,15:36:00.000,Jan,22,Fri,Weekday,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Mid Adults (35–44)
2371000,female,white,53,Eastern Cape,ICC Cricket World Cup 2011,00:03:58.000,2016-03-20,11:43:00.000,Mar,20,Sun,Weekend,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Older Adults (45–54)
2371000,female,white,53,Eastern Cape,Supersport Live Events,00:03:16.000,2016-03-26,06:31:00.000,Mar,26,Sat,Weekend,Early Morning (06:00 – 08:59),Short Form Programs (00:03:00 – 00:14:59),Older Adults (45–54)
918995,male,white,49,Gauteng,CNN,00:01:26.000,2016-03-28,21:23:00.000,Mar,28,Mon,Weekday,Prime Time (20:00 – 22:59),Very Short Engagement (00:01:00 – 00:02:59),Older Adults (45–54)
893992,male,None,32,Gauteng,Supersport Live Events,00:15:34.000,2016-03-05,20:23:00.000,Mar,5,Sat,Weekend,Prime Time (20:00 – 22:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Adults (25–34)
893992,male,None,32,Gauteng,Boomerang,00:04:04.000,2016-03-08,21:36:00.000,Mar,8,Tue,Weekday,Prime Time (20:00 – 22:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
903467,female,white,47,Western Cape,Boomerang,00:05:31.000,2016-03-25,15:18:00.000,Mar,25,Fri,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Older Adults (45–54)
773246,male,None,40,Mpumalanga,Boomerang,00:03:45.000,2016-02-04,20:27:00.000,Feb,4,Thu,Weekday,Prime Time (20:00 – 22:59),Short Form Programs (00:03:00 – 00:14:59),Mid Adults (35–44)
773246,male,None,40,Mpumalanga,Africa Magic,00:00:51.000,2016-02-06,23:04:00.000,Feb,6,Sat,Weekend,Late Night (23:00 – 00:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
861202,male,white,62,Gauteng,Trace TV,00:00:30.000,2016-01-13,16:55:00.000,Jan,13,Wed,Weekday,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Seniors (55+)
941380,male,white,45,Gauteng,CNN,00:01:16.000,2016-03-18,21:55:00.000,Mar,18,Fri,Weekday,Prime Time (20:00 – 22:59),Very Short Engagement (00:01:00 – 00:02:59),Older Adults (45–54)
903476,male,coloured,43,Free State,Supersport Live Events,00:02:40.000,2016-03-25,14:41:00.000,Mar,25,Fri,Weekday,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Mid Adults (35–44)
246335,male,coloured,32,Western Cape,Supersport Live Events,00:00:52.000,2016-01-12,18:49:00.000,Jan,12,Tue,Weekday,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
246335,male,coloured,32,Western Cape,SuperSport Blitz,00:08:52.000,2016-01-07,23:08:00.000,Jan,7,Thu,Weekday,Late Night (23:00 – 00:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
2216423,female,coloured,40,Northern Cape,Supersport Live Events,00:02:36.000,2016-03-24,13:08:00.000,Mar,24,Thu,Weekday,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Mid Adults (35–44)
805025,male,black,44,Mpumalanga,Boomerang,00:00:33.000,2016-01-22,23:42:00.000,Jan,22,Fri,Weekday,Late Night (23:00 – 00:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
810473,male,None,42,Gauteng,Cartoon Network,00:01:10.000,2016-02-18,17:29:00.000,Feb,18,Thu,Weekday,Early Evening (16:00 – 19:59),Very Short Engagement (00:01:00 – 00:02:59),Mid Adults (35–44)
810473,male,None,42,Gauteng,ICC Cricket World Cup 2011,00:39:54.000,2016-03-15,14:28:00.000,Mar,15,Tue,Weekday,Daytime (09:00 – 15:59),Standard Half-Hour Programs (00:30:00 – 00:59:59),Mid Adults (35–44)
773248,male,white,39,Gauteng,Boomerang,00:14:31.000,2016-01-07,18:29:00.000,Jan,7,Thu,Weekday,Early Evening (16:00 – 19:59),Short Form Programs (00:03:00 – 00:14:59),Mid Adults (35–44)
